Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
13/01/2015,16:00,43,2.6,26.7,26.4,75.7,0.0,,0.000,10.7,2.9
13/01/2015,17:00,50,2.6,19.6,26.0,77.5,0.0,,0.000,12.7,2.2
13/01/2015,18:00,51,3.2,18.8,25.7,82.5,0.0,,0.000,35.0,5.1
13/01/2015,19:00,49,3.3,15.8,25.6,82.6,0.0,,0.000,17.2,2.8
13/01/2015,20:00,46,2.9,20.9,25.7,80.6,0.0,,0.000,,
13/01/2015,21:00,40,2.9,21.9,26.1,75.4,0.0,,0.000,1.1,0.9
13/01/2015,22:00,32,2.5,25.4,25.9,75.4,0.0,,0.000,13.7,0.3
13/01/2015,23:00,26,2.3,30.8,25.8,76.3,0.0,,0.000,7.8,0.6
14/01/2015,00:00,5,3.2,207.4,26.0,76.1,0.0,,0.007,20.5,2.6
14/01/2015,01:00,15,3.0,113.8,25.3,78.0,0.0,,,6.8,-0.1
14/01/2015,02:00,340,2.4,112.1,25.1,81.4,0.0,,0.004,30.9,4.1
14/01/2015,03:00,323,1.8,17.8,24.6,85.3,0.0,,0.001,22.8,4.2
14/01/2015,04:00,319,1.4,16.4,24.5,85.7,0.0,,0.000,15.5,4.7
14/01/2015,05:00,324,1.5,19.2,24.8,83.5,0.0,,0.000,13.3,3.9
14/01/2015,06:00,326,2.2,15.1,25.4,78.9,0.0,,0.000,7.7,3.4
14/01/2015,07:00,336,3.1,19.7,26.3,75.5,0.0,,0.001,20.5,4.0
14/01/2015,08:00,,,,,,,,,,
14/01/2015,09:00,,,,,,,,,,
14/01/2015,10:00,347,3.6,118.4,28.8,63.8,0.0,,0.002,19.9,2.2
14/01/2015,11:00,3,3.9,213.2,29.5,61.1,0.0,,0.008,27.2,8.7
14/01/2015,12:00,356,4.3,120.6,30.1,61.0,0.0,,0.014,35.7,6.8
14/01/2015,13:00,352,5.7,17.0,30.1,63.4,0.0,,0.018,64.3,9.9
14/01/2015,14:00,353,6.1,15.0,29.2,68.9,0.0,,0.023,51.7,7.8
14/01/2015,15:00,358,5.9,178.4,28.0,73.9,0.0,,0.028,27.0,6.7
14/01/2015,16:00,356,5.9,17.8,26.9,79.7,0.0,,0.010,32.6,6.1
14/01/2015,17:00,355,6.1,13.0,26.2,84.7,0.0,,0.004,37.9,5.3
14/01/2015,18:00,354,5.7,15.1,26.3,85.4,0.0,,0.003,14.2,4.6
14/01/2015,19:00,351,5.2,16.6,26.6,84.1,0.0,,0.002,24.1,4.9
14/01/2015,20:00,348,4.6,15.0,26.5,85.9,0.1,,0.001,27.1,2.9
14/01/2015,21:00,349,4.8,17.2,26.4,86.0,0.0,,0.003,8.7,3.2
14/01/2015,22:00,336,4.2,18.7,26.3,85.9,0.0,,0.003,16.6,4.8
14/01/2015,23:00,330,3.4,17.0,26.0,86.0,0.0,,0.002,8.8,1.6
15/01/2015,00:00,329,1.6,22.7,25.7,87.5,0.0,,0.001,12.5,1.1
15/01/2015,01:00,351,3.0,16.3,25.6,87.3,0.0,,0.002,4.1,0.7
15/01/2015,02:00,348,3.1,12.7,25.5,87.4,0.0,,,10.6,1.4
15/01/2015,03:00,335,2.6,15.8,25.4,87.5,0.0,,0.001,11.3,2.5
15/01/2015,04:00,330,2.2,13.6,24.8,89.5,0.0,,0.001,12.4,3.1
15/01/2015,05:00,324,2.7,13.9,24.8,89.1,0.0,,0.001,11.1,4.8
15/01/2015,06:00,324,2.5,14.4,25.2,87.5,0.0,,0.001,19.1,5.9
15/01/2015,07:00,323,2.8,15.6,26.1,85.1,0.0,,0.001,25.9,7.0
15/01/2015,08:00,320,3.1,19.6,28.4,75.6,0.0,,0.001,21.4,6.8
15/01/2015,09:00,283,2.7,31.2,30.0,66.7,0.0,,0.001,10.0,1.8
15/01/2015,10:00,264,2.7,31.7,31.2,61.1,0.0,,0.002,31.5,4.0
15/01/2015,11:00,276,1.9,45.2,32.6,55.2,0.0,,0.001,,
15/01/2015,12:00,265,3.1,32.5,34.1,47.7,0.0,,0.001,25.7,2.6
15/01/2015,13:00,268,4.2,26.6,35.1,42.9,0.0,,0.001,33.2,3.8
15/01/2015,14:00,269,4.8,24.2,35.5,39.3,0.0,,0.002,38.0,2.0
15/01/2015,15:00,263,3.6,29.0,36.0,35.8,0.0,,0.002,44.2,3.1
15/01/2015,16:00,267,3.7,27.1,36.0,33.7,0.0,,0.002,20.4,2.9
15/01/2015,17:00,261,3.1,29.2,35.6,31.8,0.0,,0.002,8.8,2.6
15/01/2015,18:00,277,2.5,25.0,34.2,33.3,0.0,,0.002,24.0,6.0
15/01/2015,19:00,179,1.7,59.5,31.2,53.4,0.0,,0.000,198.1,17.3
15/01/2015,20:00,163,2.8,20.2,28.0,80.0,0.0,,0.000,40.2,11.4
15/01/2015,21:00,160,2.7,18.9,27.2,81.4,0.0,,0.000,,
15/01/2015,22:00,159,2.5,23.5,26.6,81.1,0.0,,0.000,6.9,5.6
15/01/2015,23:00,157,2.9,22.3,26.2,81.5,0.0,,0.000,15.9,5.8
16/01/2015,00:00,162,2.8,21.7,25.9,82.6,0.0,,0.000,17.4,5.4
16/01/2015,01:00,168,2.7,15.7,25.5,84.5,0.0,,0.000,19.0,4.2
16/01/2015,02:00,186,1.8,26.8,25.0,85.3,0.0,,,12.3,4.0
16/01/2015,03:00,273,0.6,28.5,23.9,88.5,0.0,,0.000,15.6,5.1
16/01/2015,04:00,194,1.0,13.4,23.7,89.8,0.0,,0.000,16.1,5.0
16/01/2015,05:00,202,1.2,20.3,23.7,89.3,0.0,,0.000,26.0,9.1
16/01/2015,06:00,202,1.6,27.0,25.4,80.1,0.0,,0.000,,
16/01/2015,07:00,173,2.0,28.6,27.4,68.0,0.0,,0.000,18.7,7.7
16/01/2015,08:00,145,1.5,44.8,29.0,61.2,0.0,,0.000,14.5,5.0
16/01/2015,09:00,73,2.3,25.5,30.0,59.1,0.0,,0.000,30.2,4.7
16/01/2015,10:00,79,3.4,20.6,29.9,60.2,0.0,,0.000,30.0,4.7
16/01/2015,11:00,85,3.8,20.0,29.9,63.6,0.0,,0.000,31.5,4.7
16/01/2015,12:00,82,3.7,24.0,30.1,64.5,0.0,,0.000,31.0,4.5
16/01/2015,13:00,64,4.2,20.3,30.1,66.5,0.0,,0.000,20.5,3.1
16/01/2015,14:00,54,5.1,18.7,29.7,66.3,0.0,,0.000,18.1,3.8
16/01/2015,15:00,59,4.6,19.8,29.3,69.0,0.0,,0.000,14.8,3.4
16/01/2015,16:00,67,4.5,16.4,28.8,71.1,0.0,,0.000,18.2,3.9
16/01/2015,17:00,55,3.5,20.0,28.6,73.4,0.0,,0.000,23.2,6.1
16/01/2015,18:00,44,2.9,23.6,27.6,78.5,0.0,,0.000,16.4,3.8
16/01/2015,19:00,39,2.4,23.4,27.1,81.9,0.0,,0.000,15.2,4.0
16/01/2015,20:00,42,2.4,21.7,27.0,83.4,0.0,,0.000,22.8,5.8
16/01/2015,21:00,37,2.2,25.2,26.9,83.9,0.0,,0.000,19.5,4.3
16/01/2015,22:00,355,3.1,14.8,27.0,83.9,0.0,,0.001,20.1,5.9
16/01/2015,23:00,357,2.8,120.0,26.9,85.0,0.0,,0.002,22.7,4.5
17/01/2015,00:00,16,1.3,113.1,26.5,85.9,0.0,,0.002,12.5,3.7
17/01/2015,01:00,322,1.0,19.2,26.1,87.2,0.0,,0.002,19.6,3.9
17/01/2015,02:00,58,0.2,111.1,25.8,88.2,0.0,,,5.1,1.5
17/01/2015,03:00,215,0.8,77.7,25.0,90.3,0.0,,0.000,9.7,3.2
17/01/2015,04:00,211,1.2,21.2,24.4,91.6,0.0,,0.000,11.6,5.9
17/01/2015,05:00,203,0.9,21.6,24.1,92.2,0.0,,0.000,22.5,7.1
17/01/2015,06:00,198,1.4,23.4,25.5,87.1,0.0,,0.000,26.6,11.2
17/01/2015,07:00,217,1.1,41.3,27.7,76.2,0.0,,0.000,,
17/01/2015,08:00,207,0.7,61.7,29.8,63.2,0.0,,0.000,5.8,6.2
17/01/2015,09:00,64,1.7,47.3,30.8,63.2,0.0,,0.001,59.4,14.0
17/01/2015,10:00,64,2.4,27.9,31.1,63.3,0.0,,0.006,19.0,16.1
17/01/2015,11:00,70,3.1,18.3,31.5,62.4,0.0,,0.007,40.8,20.1
17/01/2015,12:00,58,3.5,22.2,32.0,61.3,0.0,,0.004,52.4,15.0
17/01/2015,13:00,47,3.5,26.2,32.8,59.0,0.0,,0.002,57.9,11.9
17/01/2015,14:00,30,3.5,26.8,32.3,65.2,0.0,,0.000,99.9,6.5
17/01/2015,15:00,356,4.2,168.7,31.5,67.4,0.0,,0.004,55.1,7.6
17/01/2015,16:00,353,4.0,118.6,31.4,67.6,0.0,,0.004,86.4,5.6
17/01/2015,17:00,355,4.3,120.4,29.8,75.3,0.0,,0.003,,
17/01/2015,18:00,34,2.6,25.6,28.6,80.8,0.0,,0.002,,
17/01/2015,19:00,39,2.5,23.2,27.9,85.1,0.0,,0.001,,
17/01/2015,20:00,30,2.7,23.3,28.0,85.9,0.0,,0.000,,
17/01/2015,21:00,27,2.7,26.4,28.0,85.3,0.0,,0.002,,
17/01/2015,22:00,38,3.1,22.1,27.8,86.7,0.0,,0.001,,
17/01/2015,23:00,21,2.9,115.3,27.7,87.7,0.0,,0.000,,
18/01/2015,00:00,357,3.3,121.6,27.8,88.9,0.0,,0.004,,
18/01/2015,01:00,344,1.7,17.7,27.8,88.6,0.0,,0.002,,
18/01/2015,02:00,320,1.4,19.7,27.0,89.6,0.0,,,,
18/01/2015,03:00,343,0.8,107.7,26.5,89.8,0.0,,0.001,,
18/01/2015,04:00,313,1.2,18.6,26.4,90.0,0.0,,0.000,,
18/01/2015,05:00,262,0.7,52.9,26.4,90.3,0.0,,0.000,,
18/01/2015,06:00,227,1.5,34.5,27.4,84.3,0.0,,0.000,,
18/01/2015,07:00,222,1.9,34.6,28.2,77.9,0.0,,0.000,10.8,3.2
18/01/2015,08:00,249,1.3,47.5,29.8,68.6,0.0,,0.000,9.0,4.5
18/01/2015,09:00,228,1.1,57.5,31.3,60.3,0.0,,0.000,10.2,6.6
18/01/2015,10:00,221,0.9,63.0,32.8,52.0,0.0,,0.000,9.3,6.1
18/01/2015,11:00,55,1.6,68.2,33.5,56.3,0.0,,0.000,26.2,11.8
18/01/2015,12:00,61,3.8,22.0,32.6,61.7,0.0,,0.001,15.3,9.5
18/01/2015,13:00,58,4.4,18.1,31.9,66.1,0.0,,0.000,24.5,12.4
18/01/2015,14:00,67,4.3,21.3,32.6,62.0,0.0,,0.000,25.8,15.2
18/01/2015,15:00,70,4.7,19.9,30.9,70.5,0.0,,0.000,16.5,7.3
18/01/2015,16:00,66,4.2,21.0,30.4,71.5,0.0,,0.000,14.6,5.9
18/01/2015,17:00,43,3.3,26.1,29.9,72.2,0.0,,0.000,10.2,5.5
18/01/2015,18:00,7,2.9,209.0,28.8,80.3,0.0,,0.000,12.7,3.8
18/01/2015,19:00,355,3.9,15.6,28.2,84.6,0.0,,0.004,12.2,5.8
18/01/2015,20:00,355,3.9,118.5,27.9,85.8,0.0,,0.004,11.9,4.3
18/01/2015,21:00,353,3.5,18.9,27.8,87.0,0.0,,0.002,10.0,2.5
18/01/2015,22:00,354,3.7,16.0,27.8,87.4,0.0,,0.001,8.8,1.3
18/01/2015,23:00,356,2.2,116.3,27.8,86.7,0.0,,0.001,10.7,1.9
19/01/2015,00:00,52,0.8,111.8,27.7,87.1,0.0,,0.002,8.3,2.1
19/01/2015,01:00,64,1.2,39.0,27.6,88.2,0.0,,0.001,4.8,-0.6
19/01/2015,02:00,54,2.2,19.0,27.4,88.4,0.0,,,,
19/01/2015,03:00,50,1.8,19.3,27.2,87.7,0.0,,0.000,,
19/01/2015,04:00,49,1.3,21.5,26.9,87.7,0.0,,0.000,,
19/01/2015,05:00,74,0.8,40.4,26.7,87.3,0.0,,0.000,3.2,-1.2
19/01/2015,06:00,79,0.8,94.7,27.7,85.8,0.0,,0.000,11.4,3.3
19/01/2015,07:00,19,0.2,147.6,28.6,79.9,0.0,,0.000,13.9,4.2
19/01/2015,08:00,272,0.6,83.0,28.5,77.4,0.0,,0.001,14.9,4.8
19/01/2015,09:00,105,3.5,29.5,28.4,73.2,0.0,,0.001,5.6,2.0
19/01/2015,10:00,94,3.3,26.6,29.8,64.5,0.0,,0.000,5.7,1.6
19/01/2015,11:00,82,3.5,24.1,29.7,62.0,0.0,,0.000,22.1,3.1
19/01/2015,12:00,71,4.8,23.6,29.6,66.1,0.0,,0.000,14.7,1.7
19/01/2015,13:00,64,4.2,20.4,29.5,65.5,0.0,,0.000,6.3,0.7
19/01/2015,14:00,63,3.8,20.9,29.9,61.7,0.0,,0.000,1.8,-1.8
19/01/2015,15:00,80,4.1,25.0,29.9,63.1,0.0,,0.000,9.2,1.0
19/01/2015,16:00,112,4.1,22.9,29.1,64.9,0.0,,0.000,10.1,2.1
19/01/2015,17:00,121,3.4,24.3,28.0,70.3,0.0,,0.000,7.2,1.5
19/01/2015,18:00,116,3.6,24.2,27.5,72.4,0.0,,0.000,8.3,2.9
19/01/2015,19:00,124,2.3,28.1,27.0,75.3,0.0,,0.000,9.4,1.5
19/01/2015,20:00,104,2.7,27.7,26.9,76.0,0.0,,0.000,9.2,2.5
19/01/2015,21:00,141,3.2,27.0,24.7,78.3,1.4,,0.000,3.9,0.1
19/01/2015,22:00,134,4.3,29.9,21.4,89.6,0.4,,0.000,5.5,1.4
19/01/2015,23:00,103,2.2,49.6,22.5,84.2,0.3,,0.000,14.9,0.4
20/01/2015,00:00,183,2.7,16.0,21.9,90.4,0.0,,0.000,6.4,0.2
20/01/2015,01:00,209,2.1,18.8,21.9,89.4,0.0,,0.000,5.8,-0.8
20/01/2015,02:00,206,1.4,45.5,22.1,89.8,0.0,,,10.2,1.9
20/01/2015,03:00,109,2.2,46.9,21.0,89.9,10.7,,0.001,5.7,4.2
20/01/2015,04:00,130,1.2,59.3,20.1,93.6,0.5,,0.000,5.5,-0.4
20/01/2015,05:00,83,1.5,31.2,21.0,93.1,0.0,,0.000,8.3,4.4
20/01/2015,06:00,62,2.2,22.8,22.6,87.6,0.0,,0.000,8.1,2.5
20/01/2015,07:00,67,2.5,21.8,24.1,79.4,0.0,,0.000,11.5,2.9
20/01/2015,08:00,57,3.5,20.9,25.6,70.8,0.0,,0.000,13.7,1.9
20/01/2015,09:00,55,2.9,30.1,27.0,61.1,0.0,,0.000,7.3,0.9
20/01/2015,10:00,54,1.7,32.1,26.8,61.1,0.0,,0.000,10.6,1.3
20/01/2015,11:00,72,2.6,29.1,27.5,58.4,0.0,,0.000,14.0,1.3
20/01/2015,12:00,98,3.3,34.3,26.7,65.7,0.0,,0.000,11.6,0.2
20/01/2015,13:00,121,4.0,25.8,27.5,62.5,0.0,,0.000,9.0,0.0
20/01/2015,14:00,112,4.3,23.3,27.7,59.8,0.0,,0.000,10.7,-0.9
20/01/2015,15:00,99,4.0,22.8,27.2,61.8,0.0,,0.000,15.0,1.8
20/01/2015,16:00,82,3.2,23.8,27.1,61.0,0.0,,0.000,12.1,1.2
20/01/2015,17:00,52,3.1,22.4,26.5,63.4,0.0,,0.000,13.0,1.8
20/01/2015,18:00,53,3.1,18.9,25.5,68.3,0.0,,0.000,8.7,0.7
20/01/2015,19:00,35,2.3,24.3,25.0,71.6,0.0,,0.000,10.7,2.5
20/01/2015,20:00,39,2.1,22.1,25.0,72.7,0.0,,0.000,13.2,4.9
20/01/2015,21:00,44,1.4,24.7,24.9,76.2,0.0,,0.000,13.1,3.7
20/01/2015,22:00,57,1.7,19.0,24.9,76.7,0.0,,0.000,9.6,1.5
20/01/2015,23:00,71,2.1,18.6,25.1,75.7,0.0,,0.000,9.4,1.0
21/01/2015,00:00,58,2.4,21.0,25.1,74.3,0.0,,0.000,9.1,2.3
21/01/2015,01:00,58,1.3,26.2,24.9,74.8,0.0,,0.000,9.5,1.0
21/01/2015,02:00,139,1.2,27.6,23.4,81.1,0.0,,,8.5,0.4
21/01/2015,03:00,168,1.5,24.9,23.0,82.3,0.0,,0.000,11.2,2.9
21/01/2015,04:00,173,1.2,41.4,22.6,82.6,0.0,,0.000,12.2,3.1
21/01/2015,05:00,166,1.4,35.5,22.4,86.1,0.1,,0.000,14.4,3.7
21/01/2015,06:00,202,1.8,20.3,22.5,85.3,0.0,,0.000,16.0,5.8
21/01/2015,07:00,220,1.5,31.1,23.6,84.1,0.3,,0.000,26.3,8.4
21/01/2015,08:00,52,1.2,122.7,23.7,84.9,0.4,,0.000,13.7,6.6
21/01/2015,09:00,42,2.1,32.1,27.1,68.2,0.0,,0.000,9.7,4.6
21/01/2015,10:00,56,3.2,22.5,28.2,59.1,0.0,,0.000,9.9,2.5
21/01/2015,11:00,66,3.1,26.1,28.4,59.6,0.0,,0.000,20.2,8.8
21/01/2015,12:00,54,3.4,25.3,29.0,58.2,0.0,,0.000,10.1,2.8
21/01/2015,13:00,58,4.0,22.6,28.8,59.0,0.0,,0.000,11.3,1.0
21/01/2015,14:00,77,3.6,23.1,28.4,63.1,0.0,,0.000,12.2,2.2
21/01/2015,15:00,85,4.2,26.4,28.0,64.7,0.0,,0.000,12.0,3.2
21/01/2015,16:00,91,3.8,20.0,28.2,57.6,0.0,,0.000,4.5,2.6
21/01/2015,17:00,91,3.3,21.3,27.5,62.7,0.0,,0.000,17.4,3.8
21/01/2015,18:00,47,2.2,35.5,25.2,75.5,0.3,,0.000,17.1,4.5
21/01/2015,19:00,93,3.3,16.6,25.3,77.0,0.1,,0.000,11.4,3.8
21/01/2015,20:00,97,3.4,15.9,25.8,74.8,0.0,,0.000,12.3,3.2
21/01/2015,21:00,108,3.7,18.8,25.8,71.3,0.0,,0.000,11.5,2.2
21/01/2015,22:00,117,2.6,25.7,25.9,73.6,0.0,,0.000,20.2,5.7
21/01/2015,23:00,179,1.5,15.3,25.0,76.3,0.0,,0.000,14.3,2.6
22/01/2015,00:00,193,1.6,13.9,24.3,80.2,0.0,,0.000,15.8,3.4
22/01/2015,01:00,171,1.3,23.1,24.1,81.7,0.0,,0.000,13.7,1.7
22/01/2015,02:00,163,2.0,19.3,24.2,81.9,0.0,,,14.7,2.1
22/01/2015,03:00,173,2.0,19.6,23.8,80.7,0.0,,0.000,6.3,1.6
22/01/2015,04:00,172,1.8,27.0,23.3,84.4,2.1,,0.000,13.5,3.5
22/01/2015,05:00,171,2.0,25.7,22.3,91.9,2.2,,0.000,10.8,2.3
22/01/2015,06:00,180,1.5,17.8,23.1,91.3,0.0,,0.000,16.7,7.0
22/01/2015,07:00,167,2.0,17.5,24.9,83.5,0.0,,0.000,19.1,6.4
22/01/2015,08:00,122,2.2,28.7,27.2,71.3,0.0,,0.000,16.0,5.3
22/01/2015,09:00,108,2.6,26.4,28.1,68.0,0.0,,0.000,13.9,2.8
22/01/2015,10:00,90,2.5,27.8,27.8,68.6,0.0,,0.000,8.1,2.0
22/01/2015,11:00,75,3.0,19.4,27.6,70.0,0.0,,0.000,9.4,1.1
22/01/2015,12:00,65,3.6,18.9,26.7,74.1,0.0,,0.000,7.3,1.4
22/01/2015,13:00,77,3.1,18.7,26.9,75.2,0.0,,0.000,8.5,0.9
22/01/2015,14:00,78,3.8,18.2,26.2,79.1,0.0,,0.000,8.5,0.0
22/01/2015,15:00,63,4.7,16.9,25.6,79.9,0.0,,0.000,2.0,-0.3
22/01/2015,16:00,52,4.7,18.2,24.5,81.6,0.0,,0.000,7.5,1.2
22/01/2015,17:00,37,2.8,22.1,24.3,82.2,0.0,,0.000,10.1,2.3
22/01/2015,18:00,32,1.8,25.2,24.3,83.2,0.0,,0.000,10.6,2.3
22/01/2015,19:00,40,2.0,20.4,24.5,82.4,0.0,,0.000,5.7,1.9
22/01/2015,20:00,50,1.9,23.4,24.5,82.8,0.0,,0.000,10.1,1.0
22/01/2015,21:00,44,1.9,19.6,24.3,85.0,0.0,,0.000,3.4,0.7
22/01/2015,22:00,40,2.0,21.3,24.3,83.2,0.0,,0.000,4.7,-0.2
22/01/2015,23:00,30,1.5,24.7,24.3,82.1,0.0,,0.000,2.0,-0.8
23/01/2015,00:00,86,1.1,36.4,23.9,84.9,1.2,,0.000,7.9,-0.7
23/01/2015,01:00,100,1.5,49.0,22.7,91.4,0.2,,0.000,2.6,-3.2
23/01/2015,02:00,171,2.2,13.5,22.6,92.9,0.1,,,1.0,-1.0
23/01/2015,03:00,176,2.4,15.3,22.4,93.2,0.0,,0.000,2.0,0.7
23/01/2015,04:00,168,2.3,24.8,22.6,93.6,1.0,,0.000,6.3,0.8
23/01/2015,05:00,15,1.5,173.9,23.0,93.2,2.6,,0.001,8.9,3.3
23/01/2015,06:00,230,0.7,78.3,22.4,94.1,9.2,,0.001,6.1,3.9
23/01/2015,07:00,328,0.5,160.7,22.5,95.1,5.8,,0.001,8.0,3.9
23/01/2015,08:00,61,0.4,151.5,22.5,94.5,5.0,,0.001,8.7,4.8
23/01/2015,09:00,44,3.1,30.5,21.7,94.3,3.2,,0.001,6.2,1.0
23/01/2015,10:00,85,3.4,22.5,21.5,93.5,1.4,,0.000,1.9,-0.5
23/01/2015,11:00,108,3.8,24.2,22.2,91.1,0.3,,0.000,0.1,-0.5
23/01/2015,12:00,139,2.4,26.8,23.2,87.0,0.0,,0.000,2.9,-1.5
23/01/2015,13:00,141,2.4,22.3,22.9,90.7,0.8,,0.000,3.1,-1.0
23/01/2015,14:00,146,2.4,22.8,22.4,93.4,3.8,,0.000,1.2,0.1
23/01/2015,15:00,163,2.8,17.2,22.1,94.7,3.5,,0.000,1.1,-0.4
23/01/2015,16:00,168,3.9,17.9,21.6,94.8,2.7,,0.000,-1.7,0.3
23/01/2015,17:00,170,4.4,15.7,20.4,94.4,2.0,,0.000,-1.7,1.0
23/01/2015,18:00,171,3.9,18.1,20.3,94.0,0.5,,0.000,2.2,2.1
23/01/2015,19:00,170,4.0,19.0,20.0,92.8,0.7,,0.000,2.6,1.3
23/01/2015,20:00,159,3.9,20.2,19.7,91.7,0.6,,0.000,-0.3,-1.6
23/01/2015,21:00,153,3.7,21.3,19.8,92.6,0.1,,0.000,4.7,-1.1
23/01/2015,22:00,180,2.9,18.4,20.5,93.3,0.4,,0.000,6.4,0.8
23/01/2015,23:00,178,2.3,22.0,20.8,94.4,1.4,,0.000,2.5,-1.6
24/01/2015,00:00,225,1.9,27.0,21.3,94.9,0.9,,0.000,3.3,-1.2
24/01/2015,01:00,207,1.9,25.6,21.5,95.1,0.5,,0.000,3.0,-0.3
24/01/2015,02:00,209,2.3,23.5,21.1,95.2,1.2,,,0.3,-0.5
24/01/2015,03:00,199,2.7,18.9,20.8,95.1,0.2,,0.000,1.6,0.4
24/01/2015,04:00,202,2.3,21.4,20.8,95.1,0.3,,0.000,4.5,1.6
24/01/2015,05:00,198,2.5,17.3,21.1,95.1,0.1,,0.000,4.5,1.7
24/01/2015,06:00,196,2.5,18.5,21.7,94.6,0.0,,0.000,6.2,3.8
24/01/2015,07:00,197,2.0,21.6,22.5,93.4,0.3,,0.000,6.2,2.3
24/01/2015,08:00,168,2.2,18.9,23.5,90.9,0.0,,0.000,6.6,2.3
24/01/2015,09:00,173,2.2,22.2,24.3,87.2,0.0,,0.000,6.8,2.9
24/01/2015,10:00,162,1.7,25.3,25.4,83.5,0.1,,0.000,7.4,2.0
24/01/2015,11:00,145,1.8,32.4,27.1,72.9,0.0,,0.000,4.4,1.0
24/01/2015,12:00,128,2.4,30.3,29.2,62.3,0.0,,0.000,2.9,0.5
24/01/2015,13:00,103,3.3,33.4,29.7,59.7,0.0,,0.000,5.8,0.4
24/01/2015,14:00,90,3.7,18.3,28.6,65.7,0.0,,0.000,10.1,1.6
24/01/2015,15:00,102,4.1,17.7,28.5,65.2,0.0,,0.000,2.3,-0.9
24/01/2015,16:00,99,3.5,21.6,28.4,64.5,0.0,,0.000,5.3,0.7
24/01/2015,17:00,101,3.4,20.1,27.8,65.0,0.0,,0.000,5.8,0.8
24/01/2015,18:00,101,2.4,18.0,26.3,73.7,0.0,,0.000,9.5,2.4
24/01/2015,19:00,96,1.5,19.5,25.7,77.7,0.0,,0.000,9.3,2.4
24/01/2015,20:00,58,0.4,166.1,24.9,82.3,0.0,,0.000,9.9,3.4
24/01/2015,21:00,357,0.4,208.1,24.2,86.5,0.0,,0.000,9.8,2.4
24/01/2015,22:00,225,0.5,62.1,23.9,88.0,0.0,,0.000,7.6,0.5
24/01/2015,23:00,239,0.3,82.0,23.5,90.2,0.0,,0.001,9.4,2.6
25/01/2015,00:00,325,0.9,29.4,23.1,90.9,0.0,,0.001,10.9,3.6
25/01/2015,01:00,326,1.4,14.4,23.0,89.8,0.0,,0.005,16.7,6.3
25/01/2015,02:00,326,1.4,15.6,22.8,89.8,0.0,,,18.3,7.8
25/01/2015,03:00,314,1.0,25.7,22.7,90.1,0.0,,0.012,19.2,7.6
25/01/2015,04:00,304,0.7,89.7,22.7,90.4,0.0,,0.008,17.9,7.3
25/01/2015,05:00,344,0.5,204.5,22.5,91.2,0.0,,0.004,17.3,5.8
25/01/2015,06:00,307,0.9,34.3,24.6,82.7,0.0,,0.007,18.2,8.8
25/01/2015,07:00,284,0.8,47.0,27.2,69.8,0.0,,0.003,17.7,5.7
25/01/2015,08:00,307,1.3,39.2,28.8,65.5,0.0,,0.002,19.4,6.7
25/01/2015,09:00,309,1.6,39.7,30.5,61.9,0.0,,0.001,13.0,3.9
25/01/2015,10:00,347,2.7,116.3,31.1,62.6,0.0,,0.005,14.0,5.9
25/01/2015,11:00,342,2.3,24.3,32.3,60.5,0.0,,0.006,16.0,8.1
25/01/2015,12:00,5,2.4,166.3,33.3,59.4,0.0,,0.004,24.2,9.3
25/01/2015,13:00,60,3.2,19.5,31.9,63.9,0.0,,0.002,16.6,2.6
25/01/2015,14:00,37,2.9,29.2,32.1,63.8,0.0,,0.001,9.3,3.8
25/01/2015,15:00,42,2.8,26.3,31.8,65.0,0.0,,0.001,21.9,6.0
25/01/2015,16:00,24,2.4,33.9,31.5,66.7,0.0,,0.001,15.9,2.9
25/01/2015,17:00,24,2.5,28.1,30.4,71.5,0.0,,0.001,16.3,6.2
25/01/2015,18:00,0,3.1,243.9,28.5,82.6,0.0,,0.005,22.1,9.4
25/01/2015,19:00,353,3.0,18.3,27.8,87.2,0.0,,0.016,18.6,10.7
25/01/2015,20:00,356,3.4,119.4,27.7,89.1,0.0,,0.008,13.0,4.9
25/01/2015,21:00,106,0.4,86.9,27.7,90.0,0.0,,0.009,20.4,8.7
25/01/2015,22:00,38,0.5,117.4,27.5,90.0,0.0,,0.002,7.7,0.8
25/01/2015,23:00,97,0.8,47.5,27.5,90.5,0.0,,0.001,,
26/01/2015,00:00,83,0.7,51.3,27.4,91.0,0.0,,0.001,,
26/01/2015,01:00,33,1.1,186.4,27.3,91.8,0.0,,0.001,,
26/01/2015,02:00,58,1.1,37.1,27.3,91.5,0.0,,,,
26/01/2015,03:00,175,0.8,49.2,26.8,92.5,0.0,,0.001,,
26/01/2015,04:00,173,1.7,16.9,26.0,92.4,0.0,,0.001,,
26/01/2015,05:00,168,1.5,17.7,25.7,88.9,0.0,,0.000,,
26/01/2015,06:00,175,1.0,28.4,26.6,84.2,0.0,,0.001,10.6,8.2
26/01/2015,07:00,212,1.0,48.0,28.4,77.9,0.0,,0.000,16.4,6.6
26/01/2015,08:00,69,1.4,82.2,29.8,73.2,0.0,,0.001,14.5,5.3
26/01/2015,09:00,78,3.1,19.6,30.0,74.2,0.0,,0.000,13.9,3.8
